,#,ra,dec
43361,310.228569,-28.50754,
43362,9.549803,-28.878416,
43363,346.469611,-47.440395,
43364,63.067406,6.786841,
43365,345.644556,5.350583,
43366,349.785411,-58.142302,
43367,350.134668,-1.238026,
43368,342.733943,-20.274508,
43369,315.801744,16.645095,
43370,80.042156,12.218277,
43371,75.952831,-22.508673,
43372,33.213617,-49.610259,
43373,45.690904,-21.501445,
43374,86.844869,-73.843802,
43375,77.825795,21.170627,
43376,27.604134,-57.890031,
43377,13.375114,22.47535,
43378,29.286941,-61.850275,
43379,46.963458,-2.077188,
43380,340.604191,-45.304003,
43381,352.299865,-42.973341,
43382,58.415858,-0.961813,
43383,340.04001,-41.850431,
43384,4.838485,2.220888,
43385,318.472216,-44.712773,
43386,17.907136,-55.705922,
43387,64.403614,-50.499864,
43388,15.27835,-17.763278,
43389,78.150467,-0.939212,
43390,48.428496,13.966833,
43391,83.427568,8.335562,
43392,35.074433,-70.100619,
43393,1.593575,16.913614,
43394,56.988833,-47.527024,
43395,30.526092,-73.137186,
43396,337.470476,-48.50473,
43397,353.358745,-13.672066,
43398,340.873269,-1.052521,
43399,57.555712,19.121364,
43400,52.175559,23.552939,
43401,59.015571,25.43,
43402,24.157072,-18.351841,
43403,34.821501,-21.129978,
43404,321.448235,-19.29825,
43405,61.267243,-8.299192,
43406,5.737547,1.403652,
43407,13.624867,-34.582268,
43408,61.48553,6.777232,
43409,17.025019,-42.416076,
43410,40.087216,-15.017813,
43411,314.811052,-57.504801,
43412,31.895849,-30.135067,
43413,344.139479,18.877588,
43414,36.473961,6.027365,
43415,44.222844,-16.021535,
43416,356.102769,4.281934,
43417,11.937775,-0.104995,
43418,355.686577,-66.253046,
43419,340.726389,-66.085211,
43420,29.944249,24.917768,
43421,333.412286,2.015095,
43422,47.595624,0.107794,
43423,10.049619,-0.139769,
43424,37.849433,5.130572,
43425,339.346604,-33.28091,
43426,10.54307,-42.960724,
43427,325.284497,-57.941155,
43428,22.693572,7.449499,
43429,87.89722,-0.983733,
43430,65.398762,-26.894674,
43431,89.822435,-3.453684,
43432,344.506251,22.270957,
43433,63.227028,-60.778595,
43434,36.099742,-57.82542,
43435,344.037209,-39.53532,
43436,59.860671,-45.828074,
43437,53.73503,-26.796999,
43438,333.189471,15.231365,
43439,351.291668,-8.367459,
43440,314.695983,-28.692265,
43441,68.274102,-14.843908,
43442,326.696332,-41.30439,
43443,326.477776,-46.480598,
43444,50.473639,-44.430535,
43445,62.981207,-42.521844,
43446,21.325388,-49.403399,
43447,41.679716,-1.756979,
43448,42.395945,12.328052,
43449,331.832047,-59.45474,
43450,76.458507,-0.213737,
43451,79.002594,-72.040919,
43452,46.542988,-11.462336,
43453,38.983293,-49.523197,
43454,319.488173,19.626737,
43455,56.873361,-7.036546,
43456,21.712976,-4.241494,
43457,16.773225,-27.718577,
43458,322.364938,-6.381236,
43459,20.893277,-33.722971,
43460,45.375645,4.209644,
43461,341.085308,23.788246,
43462,60.589194,-12.926051,
43463,74.628631,4.805735,
43464,358.329749,-9.008112,
43465,78.749356,-46.475865,
43466,347.28592,-3.672663,
43467,34.438107,-59.725972,
43468,11.460086,-37.569345,
43469,19.716814,-8.7209,
43470,69.756862,20.374754,
43471,13.989757,20.822315,
43472,326.603901,29.213325,
43473,50.450357,20.498516,
43474,334.538464,-9.083482,
43475,316.411999,0.599051,
43476,357.45592,-23.305316,
43477,27.787009,-34.50007,
43478,22.981057,-12.37833,
43479,67.811501,-24.285222,
43480,317.300596,-46.943014,
43481,344.835609,-22.788078,
43482,353.986052,-35.591105,
43483,49.115019,-34.485524,
43484,33.625982,7.418253,
43485,19.699209,-7.219099,
43486,18.204573,-82.104853,
43487,44.271788,-30.733031,
43488,329.519239,29.907278,
43489,19.06936,-6.353176,
43490,58.47838,18.862071,
43491,80.641904,14.801307,
43492,67.035175,-35.545394,
43493,330.03318,-47.228234,
43494,351.628365,-19.640706,
43495,68.205042,-27.34538,
43496,89.702281,-14.103231,
43497,86.424789,-8.877805,
43498,311.69575,-27.08684,
43499,43.589207,-51.442607,
43500,52.779387,-33.410729,
43501,42.449421,-38.172958,
43502,354.248228,25.208989,
43503,69.437219,24.203322,
43504,19.072903,11.725074,
43505,70.55363,-69.752074,
43506,353.847504,24.855344,
43507,24.544094,-11.131686,
43508,20.422024,-2.778202,
43509,52.512683,24.20755,
43510,347.976983,-38.54814,
43511,43.627979,23.547801,
43512,343.180577,-41.101517,
43513,317.14572,-19.995082,
43514,72.570889,20.969114,
43515,89.396676,16.85166,
43516,310.006801,20.121034,
43517,320.045761,16.854255,
43518,88.177319,15.746295,
43519,31.895835,-18.352734,
43520,28.845654,-6.065542,
43521,310.267087,27.908427,
43522,74.870499,-3.674577,
43523,17.702714,16.151422,
43524,52.2648,-19.212318,
43525,15.651182,-38.825874,
43526,20.48868,4.17239,
43527,40.134409,-22.752778,
43528,72.393831,-36.732529,
43529,63.815879,-0.311902,
43530,87.14012,-46.137741,
43531,348.594217,-29.521229,
43532,358.44809,-28.187888,
43533,32.387954,-37.780034,
43534,64.221463,-60.350773,
43535,326.025962,-9.417265,
43536,342.404144,28.601694,
43537,30.314352,8.510285,
43538,63.489362,-53.207611,
43539,20.3679,-72.079712,
43540,321.743455,5.958024,
43541,340.895842,-4.921605,
43542,85.400213,-34.131218,
43543,345.879382,-11.948635,
43544,21.937263,-1.100281,
43545,72.197326,12.326418,
43546,58.087552,17.752141,
43547,344.121823,-51.373594,
43548,62.126239,25.609885,
43549,17.932518,-24.707286,
43550,18.857807,27.322462,
43551,66.167436,7.64606,
43552,37.547882,-18.164025,
43553,63.593889,-6.489697,
43554,343.80043,-46.637698,
43555,14.256534,15.677302,
43556,318.652581,-17.46693,
43557,311.901409,-2.679345,
43558,54.579752,-2.313928,
43559,334.302972,-51.961997,
43560,320.393743,-5.932883,
43561,85.581054,-40.699654,
43562,13.186295,29.963067,
43563,56.141573,-38.848297,
43564,345.842729,-21.83608,
43565,65.858013,13.984117,
43566,326.58171,-69.935339,
43567,8.660464,-11.127814,
43568,322.185286,9.794465,
43569,58.244619,-12.979871,
43570,0.22513,-33.891659,
43571,342.864665,-23.276288,
43572,21.812927,-48.473582,
43573,15.928657,2.131732,
43574,314.731509,25.641575,
43575,76.444355,-4.474448,
43576,354.308921,-60.109707,
43577,348.312282,-50.216386,
43578,334.98139,-16.238387,
43579,59.145785,-76.590581,
43580,29.935217,18.654732,
43581,50.643138,-71.445552,
43582,343.859251,-52.417269,
43583,357.649555,19.118147,
43584,64.366143,-41.335714,
43585,57.562167,18.228353,
43586,350.966011,-44.483411,
43587,25.077782,28.865142,
43588,67.425026,-3.020597,
43589,1.22136,-4.079176,
43590,321.162423,-72.926908,
43591,36.491777,-9.321313,
43592,356.107783,-19.797612,
43593,21.785008,10.134974,
43594,15.717144,24.837361,
43595,356.911574,-41.755701,
43596,0.930003,-36.302306,
43597,44.029705,-20.447972,
43598,31.118844,-11.065546,
43599,79.247791,-34.753979,
43600,31.338109,-9.222234,
43601,330.616718,24.342061,
43602,335.190145,12.682668,
43603,35.388095,16.313436,
43604,333.50179,7.91511,
43605,349.94965,-69.715361,
43606,315.56079,-46.808779,
43607,38.743565,-4.695942,
43608,89.041977,-50.767552,
43609,353.614517,-14.327861,
43610,321.690219,15.197423,
43611,310.898198,9.419812,
43612,333.824304,-65.528428,
43613,321.37226,25.252756,
43614,322.329666,6.062535,
43615,20.496771,18.654263,
43616,45.153056,-61.966697,
43617,356.248215,18.937691,
43618,78.615718,-29.005962,
43619,82.587587,11.840316,
43620,353.971011,-16.870854,
43621,27.220756,-26.890742,
43622,47.462597,-70.881423,
43623,351.273585,-43.626355,
43624,89.919431,-71.640467,
43625,47.032248,-25.157762,
43626,41.15752,-25.590459,
43627,335.68667,14.07619,
43628,26.276925,5.460524,
43629,348.938176,-22.733478,
43630,324.838147,-34.106013,
43631,20.46659,-32.425884,
43632,36.008737,-15.75596,
43633,349.760128,-21.037237,
43634,334.476013,-2.543256,
43635,35.078557,-72.218736,
43636,325.037447,-11.825186,
43637,18.58647,13.569831,
43638,77.06144,16.569454,
43639,85.294854,-12.578175,
43640,318.336305,-25.682193,
43641,88.461793,13.445007,
43642,58.370899,-58.140944,
43643,68.674872,-12.059073,
43644,31.816282,-13.38577,
43645,351.617331,-10.552877,
43646,341.251159,-49.052175,
43647,52.864607,11.547978,
43648,322.840661,-1.771861,
43649,81.496989,8.729876,
43650,18.795774,-51.977176,
43651,38.715739,25.016075,
43652,86.125423,16.91779,
43653,320.912761,-24.674726,
43654,310.402858,-0.439385,
43655,3.317677,1.499223,
43656,345.730268,-16.984481,
43657,350.378339,5.20478,
43658,17.718133,-13.029174,
43659,353.906827,-36.83299,
43660,20.805873,-29.368159,
43661,41.582069,-23.023179,
43662,339.114913,-39.873901,
43663,28.015593,5.534419,
43664,328.317343,-61.233844,
43665,347.548893,-50.773866,
43666,347.601111,-15.82183,
43667,348.487153,-41.29319,
43668,339.902096,-19.467925,
43669,347.664076,-12.173485,
43670,337.193331,-73.786331,
43671,13.531055,-13.593923,
43672,50.209766,-12.015676,
43673,44.759422,-27.223583,
43674,73.255295,-15.96977,
43675,82.3327,-34.270518,
43676,8.633447,-47.276559,
43677,51.430238,26.686404,
43678,56.175403,7.957598,
43679,351.632267,-18.348442,
43680,1.004752,-17.495618,
43681,319.33625,19.653186,
43682,356.927119,-35.810142,
43683,323.736956,2.371845,
43684,16.786479,-12.153063,
43685,86.762688,25.979326,
43686,0.441931,-43.918507,
43687,6.658098,-72.62067,
43688,24.355134,-65.025794,
43689,356.664605,-33.018878,
43690,37.140059,-49.693038,
43691,43.21664,29.723487,
43692,58.897244,-5.871248,
43693,6.447232,-11.151205,
43694,349.042246,-46.18673,
43695,350.058139,10.022147,
43696,86.707798,-3.767003,
43697,355.105537,-56.944202,
43698,310.569074,3.194401,
43699,25.172701,-15.910648,
43700,39.421617,-26.555336,
43701,346.514001,15.511567,
43702,72.02861,-68.975405,
43703,12.951521,-78.123731,
43704,82.79509,7.350756,
43705,62.587589,-82.605786,
43706,310.966082,-41.606735,
43707,353.293108,-63.041476,
43708,22.971953,-48.779295,
43709,349.86293,-44.797124,
43710,4.126711,1.58202,
43711,36.641555,-6.131315,
43712,21.579895,11.729235,
43713,65.135889,-45.17072,
43714,359.779798,-22.893764,
43715,357.353575,-51.94448,
43716,86.586063,-0.315261,
43717,8.270786,-23.166585,
43718,87.497065,-16.439274,
43719,31.809286,-41.873444,
43720,85.792855,-78.373667,
43721,81.609669,29.193509,
43722,36.209219,-41.908788,
43723,11.24803,12.108523,
43724,51.97452,26.411703,
43725,17.635455,-49.944662,
43726,3.708609,22.55396,
43727,316.11205,-74.949128,
43728,64.244976,8.259406,
43729,53.257075,-32.278548,
43730,323.314322,9.091257,
43731,339.022118,-49.257276,
43732,346.188906,29.523152,
43733,12.233069,-3.399452,
43734,332.177911,-32.409083,
43735,54.357125,-39.146061,
43736,353.521274,-42.045416,
43737,83.06027,-3.521696,
43738,31.193862,-57.774544,
43739,54.147804,1.665777,
43740,10.153066,-24.090216,
43741,26.554743,2.612996,
43742,7.012428,-39.690777,
43743,18.651022,-39.234277,
43744,13.140997,21.213667,
43745,7.058541,-48.38346,
43746,312.502277,-11.966504,
43747,69.87657,6.521076,
43748,27.749997,-2.276295,
43749,56.850719,-7.307907,
43750,19.923002,-11.453513,
43751,71.019424,-23.87328,
43752,74.065503,1.038003,
43753,348.973462,0.079935,
43754,334.127422,2.909671,
43755,54.79237,-34.144491,
43756,325.357076,8.836442,
43757,12.307177,-39.756194,
43758,357.751872,2.216942,
43759,10.615865,-60.671923,
43760,58.718506,-34.906575,
43761,10.687215,-26.607501,
43762,74.473421,-6.388787,
43763,53.190213,-43.631933,
43764,60.527256,12.00423,
43765,347.780666,-8.388469,
43766,32.328053,7.07501,
43767,16.621447,-0.34594,
43768,80.411797,-19.412136,
43769,13.011287,-40.862765,
43770,47.873955,-24.705914,
43771,83.797991,-74.15235,
43772,68.724169,4.787279,
43773,36.671017,-38.89617,
43774,81.913062,1.002614,
43775,1.058028,-44.253064,
43776,346.33038,-10.513661,
43777,353.460481,-36.869417,
43778,63.546624,21.992943,
43779,321.562435,-4.822288,
43780,67.567382,-9.815753,
43781,75.496835,-68.450562,
43782,336.511333,-18.918556,
43783,55.048784,-3.79203,
43784,347.322002,-24.950731,
43785,357.811465,-43.091491,
43786,52.421354,-3.577672,
43787,17.375796,-9.537554,
43788,56.112213,1.591457,
43789,346.672143,-69.766186,
43790,347.426842,-14.240457,
43791,317.741439,-52.003545,
43792,65.491362,-5.624366,
43793,359.410364,4.246282,
43794,338.845409,2.534418,
43795,49.329786,25.879246,
43796,31.239467,-28.055192,
43797,353.799038,-24.04232,
43798,1.587639,11.608159,
43799,21.382601,-38.250064,
43800,78.235683,3.298347,
43801,316.83545,-44.783638,
43802,358.540672,-47.061076,
43803,357.992454,-28.929384,
43804,15.591554,-0.254381,
43805,319.15674,-71.679729,
43806,325.263994,-4.742172,
43807,34.463648,-30.656167,
43808,48.442294,-36.663295,
43809,333.499213,-47.096906,
43810,24.888937,-1.462024,
43811,322.916505,-5.867624,
43812,69.935892,9.301343,
43813,349.031263,15.225132,
43814,61.656776,-15.691212,
43815,44.117598,-28.047116,
43816,337.7098,3.956065,
43817,12.83695,23.615465,
43818,38.885262,-3.696793,
43819,321.403876,-64.966502,
43820,327.2713,-70.62006,
43821,10.860943,-1.912083,
43822,35.725744,-49.54124,
43823,25.205529,5.243035,
43824,32.71887,-20.595208,
43825,86.529881,-22.958884,
43826,333.0837,-46.179907,
43827,345.70623,-53.92633,
43828,25.336505,-19.759407,
43829,76.782264,-0.019517,
43830,50.820559,5.953063,
43831,39.360067,-44.372385,
43832,311.079919,17.231101,
43833,12.004676,-68.207804,
43834,320.524325,-15.271879,
43835,58.621376,27.182265,
43836,34.231617,-15.259962,
43837,349.247681,24.165795,
43838,84.289255,-51.856996,
43839,9.494195,-49.22472,
43840,61.835215,-47.578002,
43841,344.791577,4.813523,
43842,48.153507,-55.622776,
43843,20.989069,2.494476,
43844,28.874169,-37.869514,
43845,72.053419,-1.420097,
43846,24.543043,8.442743,
43847,31.165332,-22.842514,
43848,45.387845,-44.091419,
43849,323.39007,-49.062509,
43850,4.879522,-23.470609,
43851,354.557317,8.080345,
43852,81.199665,-62.953874,
43853,74.805206,12.624719,
43854,80.586347,-53.755254,
43855,30.469874,-30.514583,
43856,74.378569,-36.094756,
43857,1.51579,27.380029,
43858,72.529964,-2.023509,
43859,70.457566,-9.778984,
43860,312.056579,-6.024358,
43861,60.036134,-59.434023,
43862,313.531026,29.293019,
43863,40.445296,-0.904864,
43864,312.730081,-12.107921,
43865,15.914149,20.94848,
43866,323.390521,10.543277,
43867,314.533852,10.412967,
43868,350.845152,19.049204,
43869,73.174382,18.022935,
43870,82.033338,5.658457,
43871,8.112608,-60.751293,
43872,58.877438,-8.986347,
43873,325.251656,-10.551866,
43874,341.212859,8.854443,
43875,56.653415,-51.580943,
43876,81.978363,-59.071441,
43877,80.03445,-3.5128,
43878,359.395307,19.802392,
43879,50.186712,-5.615562,
43880,320.174678,-21.017883,
43881,69.674374,-29.643788,
43882,337.399993,-26.621955,
43883,43.953179,16.482549,
43884,350.259244,-42.977914,
43885,34.071435,11.459696,
43886,355.032711,-16.888389,
43887,78.351766,-10.400062,
43888,10.127835,-45.333989,
43889,10.137373,-41.184918,
43890,86.506314,-7.907907,
43891,317.579609,-29.289163,
43892,321.991756,2.82013,
43893,4.746066,-34.538907,
43894,47.2582,-14.163005,
43895,55.415578,-37.938458,
43896,88.396587,4.761792,
43897,14.92511,-9.011372,
43898,66.115953,-5.543602,
43899,4.767063,-57.520247,
43900,86.584609,-66.600559,
43901,325.917325,15.292601,
43902,343.417787,29.485077,
43903,18.721594,19.259319,
43904,34.011461,-56.08107,
43905,89.269928,1.19705,
43906,352.028742,-21.820391,
43907,21.698239,-15.529194,
43908,44.687266,-42.214908,
43909,10.699879,-18.725041,
43910,357.354991,-27.478976,
43911,357.033751,22.666586,
43912,22.034469,-79.830123,
43913,29.246669,6.203843,
43914,350.421794,-27.117352,
43915,323.192757,12.37334,
43916,30.917629,6.42964,
43917,66.264124,-79.732407,
43918,340.293742,-55.449681,
43919,83.159154,-21.541643,
43920,317.958311,25.348447,
43921,76.981297,5.412022,
43922,12.276252,-45.786642,
43923,351.798656,-36.570993,
43924,330.943237,20.748557,
43925,313.835092,8.622869,
43926,49.445007,5.083156,
43927,11.480108,-15.669588,
43928,16.238761,-25.711027,
43929,66.237659,-52.058947,
43930,42.757085,-54.701562,
43931,3.491828,-8.852218,
43932,67.147354,6.491587,
43933,34.222942,-55.395673,
43934,45.243988,28.415307,
43935,318.010687,-5.812326,
43936,3.30489,-9.590708,
43937,65.517057,9.27476,
43938,58.953516,-17.883166,
43939,69.284955,-30.633625,
43940,357.536756,-11.212298,
43941,28.686264,-40.727284,
43942,313.552073,2.280663,
43943,67.217784,-18.405006,
43944,346.640848,-25.485047,
43945,84.274973,1.80694,
43946,89.283663,4.812721,
43947,81.000234,-36.534512,
43948,80.596638,-25.646016,
43949,79.598368,-6.719456,
43950,352.084607,-64.13353,
43951,52.9998,-55.39202,
43952,27.889917,-57.592967,
43953,79.306924,-19.703353,
43954,44.377027,-46.782877,
43955,33.745334,5.230134,
43956,339.594702,-62.461037,
43957,7.06459,-44.492111,
43958,42.980808,-13.895165,
43959,70.514041,-45.111151,
43960,59.153148,-19.252801,
43961,36.427071,27.842813,
43962,356.702897,0.474335,
43963,37.499965,12.01993,
43964,4.541218,-12.780561,
43965,54.893784,12.069524,
43966,342.978963,28.991252,
43967,67.705291,-20.159279,
43968,344.186252,-46.009881,
43969,86.121802,-45.195647,
43970,31.929711,-12.745965,
43971,68.810385,-64.402862,
43972,84.19189,14.704397,
43973,341.260467,12.896835,
43974,342.312349,-2.609461,
43975,47.460451,22.522217,
43976,12.775841,14.014201,
43977,74.854545,3.735599,
43978,4.899291,-9.757956,
43979,68.294488,10.021584,
43980,345.122726,-11.328762,
43981,53.054901,4.854645,
43982,343.727519,-86.179738,
43983,43.565767,3.580862,
43984,71.316444,-16.420048,
43985,63.457108,-73.46084,
43986,319.371062,27.485327,
43987,314.736077,-31.23759,
43988,25.933472,-49.710971,
43989,65.908815,28.827301,
43990,10.590757,20.2199,
43991,333.373357,-23.652878,
43992,21.563035,1.787333,
43993,322.572693,-50.681261,
43994,11.350541,25.486422,
43995,335.425789,-16.018911,
43996,14.283374,-67.824556,
43997,310.223298,-58.672449,
43998,73.796849,-73.308923,
43999,54.676779,-61.384644,
44000,328.17129,7.655348,
44001,19.326255,-3.380642,
44002,4.869866,-17.238316,
44003,32.807659,-10.672504,
44004,34.487067,-73.53798,
44005,317.122028,-58.343966,
44006,42.591737,4.695566,
44007,338.617916,-8.845725,
44008,81.643049,3.689847,
44009,322.26422,10.046142,
44010,323.566156,12.932506,
44011,40.304759,-2.539834,
44012,74.681664,-7.572329,
44013,22.696079,9.133564,
44014,67.708271,6.434613,
44015,6.410144,29.726586,
44016,6.893996,6.544961,
44017,59.954983,-30.567202,
44018,330.764627,-39.70323,
44019,14.804034,13.94991,
44020,17.269468,-24.22812,
44021,320.328081,13.073317,
44022,44.753016,-31.930114,
44023,351.113063,-31.636093,
44024,78.393292,0.452346,
44025,34.597875,-0.06832,
44026,11.935447,-9.067624,
44027,11.790797,10.182128,
44028,3.826512,-24.983865,
44029,349.663398,-63.922273,
44030,88.01963,9.727726,
44031,311.495855,-41.330198,
44032,65.668574,-18.401025,
44033,41.117435,-20.678792,
44034,316.208014,-53.665034,
44035,0.187728,-26.832034,
44036,340.394921,19.554734,
44037,349.594442,-37.626853,
44038,31.904853,-55.859762,
44039,0.532697,-74.300957,
44040,332.32466,-50.772934,
44041,342.761809,-17.155828,
44042,74.27258,-18.419632,
44043,348.368942,-48.64156,
44044,57.019925,-24.356613,
